id,retweet_count,user_favourites_count,user_listed_count,user_friends_count,user_statuses_count,favorite_count
2,0,236,294,106,36856,0
2,0,42,88,185,9667,0
2,0,58,2,100,873,0
2,0,0,0,0,22,0
2,0,2303,18,3165,3634,1
2,1,2303,18,3165,3634,0
2,1,2303,18,3165,3634,0
2,1,2303,18,3165,3634,0
2,1,2303,18,3165,3634,0
2,1,2303,18,3165,3634,0
2,1,2303,18,3165,3634,0
2,1,2303,18,3165,3634,0
2,1,2303,18,3165,3634,0
2,1,2303,18,3165,3634,0
2,2,2303,18,3165,3634,0
2,1,2303,18,3165,3634,0
2,1,2303,18,3165,3634,0
2,1,2303,18,3165,3634,0
2,1,2303,18,3165,3634,0
2,1,2303,18,3165,3634,0
2,1,2303,18,3165,3634,0
2,1,2303,18,3165,3634,0
2,1,2303,18,3165,3634,0
2,1,2303,18,3165,3634,0
2,1,2303,18,3165,3634,0
2,1,2303,18,3165,3634,0
2,1,2303,18,3165,3634,0
2,1,2303,18,3165,3634,0
2,0,2303,18,3165,3634,0
2,0,2303,18,3165,3634,1
2,0,58,2,100,873,0
2,0,5,58,73,66171,0
2,0,5,58,73,66171,0
2,2,1298,34,829,3830,0
2,2,3510,22,190,6857,0
2,2,5,58,73,66171,1
2,0,5,58,73,66171,0
2,0,0,7,14,118548,0
2,0,0,5,9,264186,0
2,0,0,117,56,394711,0
2,0,0,82,10,506399,0
2,0,0,68,40,432621,0
2,0,0,139,6,621589,0
2,0,42,88,185,9667,0
2,1,840,9,1105,2247,0
2,0,6,9,71,113425,0
2,0,0,68,40,432621,0
2,0,0,3,13,160104,0
2,0,39,46,39,27320,0
2,0,13,4,0,4064,0
2,0,562,44,889,7835,0
2,0,260,1,73,1697,0
2,0,42,88,185,9667,1
2,1,864,0,0,928,0
2,0,4068,265,771,17610,1
2,0,0,7,14,118548,0
2,0,0,7,14,118548,0
2,0,0,82,10,506399,0
2,130,63854,58,3226,54396,0
2,139,63854,58,3226,54396,0
2,0,0,7,14,118548,0
2,0,571,21,220,6177,0
2,0,0,117,56,394711,0
2,0,0,82,10,506399,0
2,0,0,117,56,394711,0
2,0,0,6,10,242311,0
2,0,0,5,9,264186,0
2,0,0,198,11,1147435,0
2,0,0,3,10,106330,0
2,0,0,198,11,1147435,0
2,139,1448,18,770,6389,0
2,0,42,88,185,9667,0
2,0,0,0,9,23413,0
2,0,12,595,140270,68318,0
2,0,0,35,3336,44813,0
2,0,12,595,140270,68318,0
2,0,11,5,124,21599,0
2,0,0,21,23,70497,0
2,139,7721,33,2217,10087,0
2,0,1445,76,2564,15654,0
2,139,568,28,431,14311,0
2,130,568,28,431,14311,0
2,138,20725,1,1187,24038,0
2,139,20725,1,1187,24038,0
2,139,5726,50,765,5029,0
2,130,11919,104,1052,27492,0
2,130,99549,228,8282,125655,0
2,130,6594,0,758,20007,0
2,139,14797,204,2120,62735,0
2,130,203,233,2644,28436,0
2,139,203,233,2644,28436,0
2,130,16427,89,1085,50261,0
2,139,4882,18,829,8528,0
2,139,16915,97,3119,39352,0
2,130,16915,97,3119,39352,0
2,130,5858,21,659,10622,0
2,130,96005,189,4233,131101,0
2,0,42,88,185,9667,0
2,0,4068,265,771,17610,0
2,0,1804,5,131,2717,1
2,0,0,6,782,2631,0
2,0,12,595,140270,68318,0
2,0,12,595,140270,68318,0
2,0,0,35,3336,44813,0
2,0,11,5,124,21599,0
2,0,143,518,687,35033,1
2,0,0,147,0,760466,0
2,1,8,6,498,2592,0
2,0,38,23,199,145924,0
2,1,357,1119,225,19056,2
2,0,42,88,185,9667,0
2,0,0,137,10,731062,0
2,0,0,183,8,1035365,0
2,0,0,21,23,70497,0
2,9,20,3,592,722,0
2,0,29,14,112,5169,1
2,0,220,48,1240,4362,0
2,0,27246,0,652,5544,1
2,8,8909,0,871,2282,0
2,1,1468,0,262,976,0
2,1,3829,0,144,2929,8
2,0,42,88,185,9667,0
2,0,436,93,948,22027,0
2,0,42,88,185,9667,0
2,0,0,0,9,23413,0
2,0,0,117,56,394711,0
2,0,0,82,10,506399,0
2,0,0,15,36,153002,0
2,0,0,198,11,1147435,0
2,0,6,9,71,113425,0
2,0,0,139,6,621589,0
2,0,0,3,13,160104,0
2,0,0,198,11,1147435,0
2,0,6,9,71,113425,0
2,0,0,139,6,621589,0
2,0,0,139,6,621589,0
2,0,0,0,9,23413,0
2,0,0,7,14,118548,0
2,0,0,0,9,23413,0
2,0,5,7,113,17766,0
2,0,535,9,212,2061,0
2,1,26725,5468,3018,315825,0
2,1,26725,5468,3018,315825,0
2,0,2721,23,1284,31457,0
2,1,2721,23,1284,31457,0
2,1,2721,23,1284,31457,0
2,1,26725,5468,3018,315825,0
2,1,2721,23,1284,31457,0
2,0,68,84,408,43395,0
2,0,68,84,408,43395,0
2,0,0,15,462,19277,0
2,0,42,88,185,9667,0
2,0,0,3,13,160104,0
2,0,0,15,36,153002,0
2,0,0,198,11,1147435,0
2,0,0,82,10,506399,0
2,0,0,198,11,1147435,0
2,0,42,88,185,9667,0
2,0,0,7,14,118548,0
2,0,1943,8,4,9975,0
2,0,0,117,56,394711,0
2,0,0,82,10,506399,0
2,0,0,21,23,70497,1
2,0,1943,8,4,9975,1
2,0,42,88,185,9667,0
2,0,0,0,9,23413,0
2,0,42,88,185,9667,0
2,0,42,88,185,9667,0
2,0,0,3,71,601,0
2,0,42,88,185,9667,0
2,0,0,147,0,760466,0
2,0,0,823,0,514749,0
2,0,436,93,948,22027,0
2,0,0,6,10,242311,0
2,0,0,139,6,621589,0
2,0,0,15,36,153002,0
2,0,0,5,9,264186,0
2,0,0,6,10,242311,0
2,1,2604,234,26329,10850,0
2,1,42,88,185,9667,3
2,0,0,154,0,217173,0
2,0,16,3323,35,488346,1
2,0,312,439,10702,12367,3
2,0,42,88,185,9667,0
2,0,1943,8,4,9975,0
2,0,1943,8,4,9975,0
2,0,13,4,16,255,1
2,0,22,14,10,1102,2
2,0,42,88,185,9667,0
2,0,0,82,10,506399,0
2,0,0,117,56,394711,0
2,0,0,7,14,118548,0
2,0,42,88,185,9667,0
2,0,0,154,0,217173,0
2,0,0,1360,9,509147,0
2,0,876,15,124,1252,0
2,0,0,1,30,550,0
2,0,0,0,30,550,0
2,0,42,88,185,9667,0
2,0,876,15,124,1252,0
2,2,370,6,1167,401,0
2,0,146,0,48,140,0
2,0,138,29,309,18804,0
2,0,42,88,185,9667,0
2,0,39,46,39,27320,0
2,0,5445,3,181,4421,0
2,0,5893,77,199,34348,2
2,0,0,169,5,223643,0
2,1,70319,15,374,28017,0
2,1,5445,3,181,4421,3
2,0,0,56,0,161572,0
2,0,267,1519,15371,82056,1
2,0,0,139,6,621589,0
2,0,42,88,185,9667,0
2,1,0,0,27,7,0
2,0,40,400,10,20872,0
2,0,516,243,8607,287907,0
2,0,0,154,0,217173,1
2,1,16,3323,35,488346,1
2,0,0,60,0,1545,0
2,0,0,132,36,12818,0
2,0,2,3,11,956,0
2,0,0,823,0,514749,0
2,0,0,7,14,118548,0
2,0,42,88,185,9667,0
2,0,0,137,10,731062,0
2,0,14123,64,254,37622,0
2,0,6,9,71,113425,0
2,0,0,68,40,432621,0
2,0,15,87,51,62631,0
2,0,0,3,13,160104,0
2,0,15,87,51,62631,0
2,0,542,22,83,1484,0
2,0,0,154,0,217173,1
2,0,0,154,0,217173,0
2,0,0,1360,9,509147,2
2,0,1099,8,161,1174,0
2,0,0,2,0,5211,0
2,0,42,88,185,9667,0
2,0,49,23,0,3887,2
2,0,6,9,71,113425,0
2,0,0,3,13,160104,0
2,0,0,68,40,432621,0
2,0,0,823,0,514749,0
2,0,0,147,0,760466,0
2,0,6,9,71,113425,0
2,0,0,3,13,160104,0
2,0,0,139,6,621589,0
2,0,0,4,2,20025,0
2,0,0,147,0,760466,0
2,0,0,4,2,20025,0
2,0,3,55,212,51523,0
2,0,39,46,39,27320,0
2,0,0,147,0,760466,0
2,0,0,4,2,20025,0
2,0,0,3,13,160104,0
2,0,6,9,71,113425,0
2,0,12,595,140270,68318,0
2,0,0,35,3336,44813,0
2,0,12,595,140270,68318,0
2,0,11,5,124,21599,0
2,0,39,46,39,27320,0
2,0,42,88,185,9667,0
2,0,0,4,2,20025,0
2,0,1943,8,4,9975,0
2,0,0,4,2,20025,0
2,0,0,4,2,20025,0
2,0,3,55,212,51523,0
2,0,0,4,2,20025,0
2,0,436,93,948,22027,0
2,0,0,4,2,20025,0
2,1,2886,30,127,7830,0
2,1,82,7,24,520,3
2,0,0,4,2,20025,0
2,0,21,0,18,40,0
2,0,0,6,10,242311,0
2,0,0,117,56,394711,0
2,0,0,15,36,153002,0
2,0,0,82,10,506399,0
2,0,8478,33,512,8709,0
2,0,436,93,948,22027,0
2,0,0,68,40,432621,0
2,0,6,9,71,113425,0
2,0,0,3,13,160104,0
2,0,0,147,0,760466,0
2,0,6,9,71,113425,0
2,0,0,3,13,160104,0
2,0,42,88,185,9667,0
2,0,0,15,36,153002,0
2,0,0,7,14,118548,0
2,0,0,139,6,621589,0
2,0,0,82,10,506399,0
2,0,0,117,56,394711,0
2,0,0,3,13,160104,0
2,0,0,139,6,621589,0
2,0,0,198,11,1147435,0
2,0,0,15,36,153002,0
2,0,6,9,71,113425,0
2,0,0,198,11,1147435,0
2,0,42,88,185,9667,0
2,0,42,88,185,9667,0
2,0,42,88,185,9667,0
2,1,3572,106,807,3988,0
2,0,42,88,185,9667,0
2,0,0,132,36,12818,0
2,0,0,6,10,242311,0
2,0,0,5,9,264186,0
2,0,0,68,40,432621,0
2,0,6108,78,1315,39970,0
2,0,241,40,13672,6881,2
2,0,0,6,10,242311,0
2,0,0,5,9,264186,0
2,0,42,88,185,9667,0
2,0,0,161,0,354023,0
2,0,436,93,948,22027,0
2,0,516,243,8607,287907,0
2,0,0,104,8,5959,0
2,0,16,3323,35,488346,0
2,0,11233,285,5044,58374,0
2,0,11233,285,5044,58374,0
2,0,11233,285,5044,58374,0
2,0,11233,285,5044,58374,0
2,0,11233,285,5044,58374,0
2,2,124,631,25982,26986,0
2,2,101,1043,29644,36925,0
2,0,42,88,185,9667,0
2,2,1045,912,78,8209,0
2,0,0,117,56,394711,0
2,0,0,82,10,506399,0
2,0,0,7,14,118548,0
2,0,1163,18,14,9666,0
2,0,1219,24,14,20892,0
2,0,0,132,36,12818,0
2,1,10082,78,3073,16299,0
2,1,20671,23,1950,4879,0
2,0,0,147,0,760466,0
2,0,0,139,6,621589,0
2,0,51,2,309,5907,0
2,0,0,15,36,153002,0
2,0,0,117,56,394711,0
2,0,0,82,10,506399,0
2,0,49,5,25,630,0
2,0,42,88,185,9667,1
2,0,0,21,23,70497,0
2,0,0,21,23,70497,0
2,0,72,68,2729,12516,0
2,0,242,648,766,155172,0
2,0,203,0,159,177,0
2,0,42,88,185,9667,0
2,20,92,0,2,19,0
2,0,5,114,80,3969,1
2,0,0,0,0,22,0
2,0,42,88,185,9667,0
2,0,1198,166,7800,24910,0
2,0,267,1519,15371,82056,0
2,0,55,40,850,86184,0
2,0,33,76,44,60818,0
2,0,1759,49,578,11567,0
2,0,51,2,309,5907,0
2,0,0,169,5,223643,0
2,0,42,88,185,9667,1
2,0,333,139,22,5207,0
2,0,436,93,948,22027,0
2,0,0,154,0,217173,0
2,0,16,3323,35,488346,0
2,2,399,59,3561,4103,0
2,2,1094,104,1658,7664,0
2,2,133,10,62,1119,0
2,2,1045,305,9116,27658,4
2,0,9,2,56,85,3
2,2,195,15,2505,507,0
2,2,9,2,56,85,4
2,0,127,2,726,326,0
2,0,311,6,278,10348,0
2,0,12,0,254,1500,0
2,0,0,198,11,1147435,0
2,0,0,15,36,153002,0
2,0,0,117,56,394711,0
2,0,0,5,9,264186,0
2,0,0,6,10,242311,0
2,0,2,2,27,64,0
2,0,38,23,199,145924,0
2,0,436,93,948,22027,0
2,0,0,139,6,621589,0
2,0,0,823,0,514749,0
2,0,26,116,1,191165,0
2,0,42,88,185,9667,0
2,0,0,19,11,38225,0
2,0,832,5,3512,4397,0
2,0,42,88,185,9667,0
2,0,466,471,1025,17391,0
2,0,236,294,106,36856,0
2,19,282,0,45,337,0
2,0,832,5,3512,4397,1
2,0,832,5,3512,4397,0
2,0,0,113,38,38835,0
2,0,42,88,185,9667,0
2,0,0,3,2,15182,0
2,0,0,0,94,1414,0
2,0,0,167,259,394676,0
2,0,0,0,5,866,0
2,0,42,88,185,9667,0
2,0,0,823,0,514749,0
2,0,0,15,2,7663,0
2,0,0,15,2,7663,0
2,0,1512,12,473,3109,0
2,1,2303,18,3165,3634,0
2,0,0,147,0,760466,0
2,0,0,6,782,2631,0
2,0,0,117,56,394711,0
2,0,1,25,2,22134,0
2,1,143,518,687,35033,1
2,0,42,88,185,9667,0
2,0,33,76,44,60818,0
2,0,0,0,0,24,0
2,0,0,139,6,621589,0
2,0,0,7,14,118548,0
2,0,0,82,10,506399,0
2,0,0,117,56,394711,0
2,0,0,117,56,394711,0
2,0,0,7,14,118548,0
2,0,0,82,10,506399,0
2,0,46,4,1085,2193,0
2,1,53211,270,827,73035,0
2,0,0,19,11,38225,0
2,0,1922,27,47,4830,2
2,0,840,17,7,5526,0
2,1,102071,417,1044,234235,0
2,1,12470,1086,278,80335,2
2,0,1,49,2056,11701,0
2,1,6580,122,2219,11004,2
2,2,103,158,750,12493,0
2,0,101,1,279,251,0
2,1,23219,313,50,64347,4
2,0,148,6,38,2633,1
2,0,7,142,265,204071,0
2,0,0,7,14,118548,0
2,0,62,0,10,190,0
2,0,7,142,265,204071,0
2,0,122,10,94,2844,0
2,0,0,823,0,514749,0
2,0,2682,72,337,7892,0
2,0,3,55,212,51523,0
2,0,7,142,265,204071,0
2,0,0,147,0,760466,0
2,0,23219,313,50,64347,3
2,1,23219,313,50,64347,0
2,2,102071,417,1044,234235,0
2,2,617,105,226,7426,7
2,1,1342,59,74,3263,5
2,0,0,139,6,621589,0
2,0,42,88,185,9667,0
2,0,0,139,6,621589,0
2,0,0,6,10,242311,0
2,0,0,5,9,264186,0
2,0,6,9,71,113425,0
2,0,0,3,13,160104,0
2,0,0,68,40,432621,0
2,0,0,5,9,264186,0
2,0,0,6,10,242311,0
2,0,47241,35,1524,13763,4
2,0,0,7,14,118548,0
2,0,0,117,56,394711,0
2,0,0,82,10,506399,0
2,0,0,139,6,621589,0
2,0,42,88,185,9667,0
2,0,0,3,71,601,0
2,0,1750,42,916,4397,0
2,0,0,0,0,20,0
2,0,15,415,4,725667,0
2,0,0,4,2,20025,0
2,0,0,4,2,20025,0
2,0,0,4,2,20025,0
2,0,0,4,2,20025,0
2,0,0,4,2,20025,0
2,0,0,4,2,20025,0
2,0,0,4,2,20025,0
2,0,0,4,2,20025,0
2,0,0,4,2,20025,0
2,0,0,4,2,20025,0
2,0,0,4,2,20025,0
2,0,42,88,185,9667,0
2,0,0,4,2,20025,0
2,0,15,415,4,725667,0
2,0,0,4,2,20025,0
2,0,0,4,2,20025,0
2,0,0,4,2,20025,0
2,0,0,4,2,20025,0
2,0,0,4,2,20025,0
2,0,0,4,2,20025,0
2,0,177379,40,679,1510,2
2,0,0,3,13,160104,0
2,0,6,9,71,113425,0
2,0,26,116,1,191165,0
2,0,0,4,2,20025,0
2,0,0,4,2,20025,0
2,0,0,4,2,20025,0
2,0,0,4,2,20025,0
2,0,0,4,2,20025,0
2,0,0,4,2,20025,0
2,0,0,139,6,621589,0
2,0,0,82,10,506399,0
2,0,0,117,56,394711,0
2,1,244,17,173,12014,0
2,0,42,88,185,9667,0
2,1,14221,281,138,17426,7
2,0,42,88,185,9667,0
2,0,15,415,4,725667,0
2,0,0,7,14,118548,0
2,0,18,23,79,6209,1
2,0,651,4,104,456,1
2,0,2,5,38,626,0
2,0,42,88,185,9667,0
2,0,651,4,104,456,0
2,1,1140,2,168,1134,0
2,2,1251,12,390,8464,0
2,0,1453,2,114,3625,0
2,1,3,0,42,20,1
2,1,903,5,185,2093,0
2,2,1642,4,380,1190,2
2,0,2,70,90,24167,1
2,0,436,93,948,22027,0
2,0,42,88,185,9667,0
2,0,42,88,185,9667,0
2,0,0,192,39,9034,0
2,0,0,147,0,760466,0
2,0,267,1519,15371,82056,0
2,0,0,6,10,242311,0
2,0,0,5,9,264186,0
2,0,0,68,40,432621,0
2,0,14123,64,254,37622,0
2,0,0,6,10,242311,0
2,0,0,5,9,264186,0
2,0,40,400,10,20872,0
2,1,136,46,1006,2362,0
2,0,516,243,8607,287907,0
2,1,0,154,0,217173,1
2,1,16,3323,35,488346,0
2,0,970,2,123,3297,0
2,0,42,88,185,9667,0
2,0,5294,18,30,6932,0
2,0,0,147,0,760466,0
2,0,0,139,6,621589,0
2,0,9962,356,250,69529,0
2,0,3,22,2894,13303,0
2,0,2,10,4,9999,0
2,0,42,88,185,9667,0
2,0,0,117,56,394711,0
2,0,0,82,10,506399,0
2,0,10,248,4662,33830,0
2,0,5294,18,30,6932,0
2,0,0,7,14,118548,0
2,0,0,139,6,621589,0
2,0,0,6,10,242311,0
2,0,7,25,10,69268,0
2,0,7,25,10,69268,0
2,0,0,139,6,621589,0
2,0,0,5,9,264186,0
2,0,0,6,10,242311,0
2,0,0,68,40,432621,0
2,0,42,88,185,9667,0
2,1,211,0,82,431,3
2,10,467,6,318,14277,0
2,0,1001,3,301,4120,3
2,0,0,157,0,355415,0
2,0,88,4,209,411,0
2,0,0,161,0,343005,0
2,0,11,12,110,26,0
2,0,1268,43,909,26241,0
2,23,5343,3,141,1563,0
2,0,293,0,260,543,0
2,0,42,88,185,9667,0
2,23,1208,2,53,144,0
2,1,1204,101,354,18834,0
2,0,0,117,56,394711,0
2,0,0,7,14,118548,0
2,0,0,82,10,506399,0
2,0,174,0,271,526,0
2,0,42,88,185,9667,0
2,0,0,82,10,506399,0
2,0,0,117,56,394711,0
2,0,0,7,14,118548,0
2,0,267,1519,15371,82056,0
2,0,0,6,10,242311,0
2,0,0,5,9,264186,0
2,0,0,6,10,242311,0
2,2,0,0,13,14,0
2,1,0,0,13,14,0
2,1,0,0,13,14,0
2,1,0,0,13,14,0
2,0,0,0,13,14,0
2,0,14123,64,254,37622,0
2,0,40,400,10,20872,0
2,0,0,139,6,621589,0
2,1,136,46,1006,2362,0
2,0,516,243,8607,287907,0
2,1,0,154,0,217173,1
2,1,16,3323,35,488346,0
2,0,123,30,68,2629,0
2,0,0,3,10,106330,0
2,1,641,55,4181,5315,0
2,0,42,88,185,9667,0
2,1,0,139,6,621589,0
2,1,13177,2,791,13193,0
2,1,5053,1,541,5631,1
2,7,110,0,991,171,0
2,0,1057,1,95,7278,0
2,7,5339,8,1592,36364,0
2,7,14662,11,9831,82981,0
2,7,2759,6,525,30201,0
2,0,1715,2,374,1021,0
2,3,15671,4,666,17312,0
2,0,4252,10,303,3282,0
2,7,10796,4,489,13897,0
2,0,4252,10,303,3282,0
2,0,4252,10,303,3282,0
2,7,5726,11,868,62278,0
2,0,42,88,185,9667,0
2,0,1404,93,282,1009,3
2,7,5262,8,1528,41084,0
2,3,8186,6,1705,27695,3
2,0,104,0,20,319,0
2,0,7,177,4319,20253,0
2,0,5494,0,239,2182,1
2,0,5494,0,239,2182,0
2,7,1109,12,569,69,32
2,0,104,0,20,319,0
2,0,7,177,4319,20253,1
2,0,0,3,10,106330,0
2,0,0,6,10,242311,0
2,0,0,102,39,72108,0
2,0,0,161,0,354024,0
2,0,6,9,71,113425,0
2,0,0,68,40,432621,0
2,0,0,6,10,242311,0
2,0,0,5,9,264186,0
2,0,0,132,36,12818,0
2,0,0,15,36,153002,0
2,0,0,198,11,1147435,0
2,0,6,9,71,113425,0
2,0,0,3,13,160104,0
2,0,0,68,40,432621,0
2,0,0,82,10,506399,0
2,0,0,117,56,394711,0
2,0,42,88,185,9667,0
2,0,467,7,158,367,1
2,0,987,14,405,561,7
2,0,42,88,185,9667,0
2,0,1,301,822,9699,1
2,0,0,7,14,118548,0
2,0,156,118,159,5981,0
2,0,0,0,0,24,0
2,0,1943,8,4,9977,0
2,0,24,29,1885,968,0
2,0,11233,285,5044,58374,0
2,0,5172,74,479,6170,1
2,0,0,5,3,9649,0
2,0,0,7,14,118548,0
2,0,0,7,14,118548,0
2,1,454,190,886,3577,0
2,1,516,244,8607,287910,0
2,0,6,49,6733,5332,0
2,0,0,283,9,75106,0
2,0,16,3323,35,488347,0
2,0,1445,17,761,4373,0
2,0,0,68,40,432621,0
2,0,6,9,71,113425,0
2,0,0,147,0,760466,0
2,0,6,49,6733,5332,0
2,0,1,48,1830,29268,1
2,0,1,48,1830,29268,0
2,0,0,5,9,264186,0
2,0,24,29,1885,968,0
2,2,6746,30,250,10293,0
2,0,1943,8,4,9977,0
2,0,0,117,56,394711,0
2,0,0,68,40,432621,0
2,0,0,82,10,506399,0
2,0,0,6,10,242311,0
2,0,0,5,9,264186,0
2,0,241,40,13674,6882,0
2,0,0,198,11,1147435,0
2,0,0,15,36,153002,0
2,0,1943,8,4,9977,0
2,0,0,198,11,1147435,0
2,0,0,117,56,394711,0
2,0,0,117,56,394711,0
2,0,2,3,164,338,0
2,0,42,88,185,9667,0
2,0,558,145,22940,14066,1
2,0,0,111,7,63259,1
2,0,0,111,7,63259,0
2,0,1943,8,4,9977,0
2,0,0,132,36,12818,0
2,2,244,17,173,12014,0
2,0,70,126,3144,30091,0
2,0,0,3,10,106330,0
2,0,0,5,9,264186,0
2,0,0,6,10,242311,0
2,2,19985,34,1200,13473,0
2,0,0,3,10,106330,0
2,0,0,5,9,264186,0
2,0,0,6,10,242311,0
2,0,0,139,6,621589,0
2,0,0,823,0,514749,0
2,0,0,5,9,264186,0
2,0,0,3,10,106330,0
2,0,0,6,10,242311,0
2,0,1,49,2056,11701,0
2,0,42,88,185,9667,0
2,1,13159,14,903,37688,0
2,1,6,9,71,113425,0
2,0,0,169,5,223644,0
2,0,0,139,6,621589,0
2,0,9675,44,502,5066,1
2,0,0,0,1,12,0
2,1,41,5,81,904,0
2,0,177379,40,679,1510,2
2,1,5364,139,624,16003,1
2,0,0,0,0,46,0
2,0,0,68,40,432621,0
2,0,6259,26,397,13102,0
2,0,0,15,36,153002,0
2,0,0,117,56,394711,0
2,0,0,82,10,506399,0
2,0,6,49,6733,5332,0
2,0,7400,111,3842,11236,3
2,0,7400,111,3842,11236,1
2,1,9675,44,502,5066,0
2,0,26,116,1,191165,0
2,0,4,0,2,5,0
2,0,7400,111,3842,11236,4
2,0,9675,44,502,5066,1
2,1,6995,12,1229,3212,1
2,0,42,88,185,9667,0
2,0,44,0,53,93,0
2,2,2024,45,150,12344,0
2,1,2024,45,150,12344,0
2,2,10512,529,981,37723,0
2,2,1,37,106,6590,2
2,0,3770,20,679,1672,1
2,1,1,37,106,6590,0
2,0,2024,45,150,12344,0
2,0,10512,529,981,37723,5
2,0,42,88,185,9667,0
2,0,42,88,185,9667,0
2,0,42,88,185,9667,0
2,2,10,0,59,43,0
2,1,102071,417,1044,234235,0
2,1,868,60,338,4813,1
2,1,1509,62,1441,7420,0
2,0,516,244,8607,287910,0
2,0,0,154,0,217173,0
2,1,16,3323,35,488347,2
2,2,1939,38,175,3966,0
2,2,13683,55,644,12685,6
2,0,1283,16,978,3360,1
2,0,1283,16,978,3360,1
2,0,0,9,53,13080,0
2,0,0,147,0,760466,0
2,7,1,152,1969,21947,0
2,7,0,9,2062,3414,0
2,7,0,6,2029,3071,0
2,7,0,115,1990,18138,0
2,7,0,12,2064,3496,0
2,4,3629,91,3235,6362,0
2,7,175,1,83,123,0
2,2,175,1,83,123,0
2,7,0,1,2000,1154,0
2,7,41,5,81,904,0
2,0,5,0,17,224,0
2,0,5295,18,30,6932,0
2,0,0,198,11,1147435,0
2,0,0,15,36,153002,0
2,0,0,198,11,1147435,0
2,0,0,117,56,394711,0
2,0,0,207,10,573201,0
2,0,0,7,14,118548,0
2,0,0,15,36,153002,0
2,0,6,9,71,113425,0
2,0,0,3,13,160104,0
2,0,558,145,22940,14066,1
2,0,0,5,9,264186,0
2,0,0,68,40,432621,0
2,0,0,6,10,242311,0
2,0,0,147,0,760466,0
2,0,0,82,10,506399,0
2,0,0,198,11,1147435,0
2,0,39,46,39,27320,0
2,0,42,88,185,9667,0
2,0,0,82,10,506399,0
2,0,0,117,56,394711,0
2,0,0,132,36,12818,0
2,0,0,60,0,1545,0
2,0,42,88,185,9667,0
2,0,0,147,0,760466,0
2,0,464,359,1936,108118,0
2,0,889,134,1867,72515,0
2,0,0,7,14,118548,0
2,0,999,142,1070,103183,0
2,0,999,142,1070,103183,0
2,0,320,40,1033,36225,0
2,0,42,88,185,9667,0
2,0,2,32,119,2280,0
2,0,320,40,1033,36225,0
2,0,4414,1,245,10705,0
2,0,0,68,40,432621,0
2,0,0,117,56,394711,0
2,0,0,139,6,621589,0
2,0,0,82,10,506399,0
2,0,0,207,10,573201,0
2,0,0,7,14,118548,0
2,0,42,88,185,9667,0
2,0,42,88,185,9667,0
2,0,3337,12,493,3535,4
2,2,15339,11,93,4464,0
2,0,516,244,8607,287910,0
2,0,0,104,8,5959,1
2,0,16,3323,35,488347,0
2,0,0,0,0,21,0
2,0,516,244,8607,287910,0
2,0,0,19,11,38226,0
2,0,0,104,8,5959,0
2,0,16,3323,35,488347,0
2,0,0,7,14,118548,0
2,39,21,0,55,80,0
2,7,10,14,14,1209,0
2,2,849,240,777,61366,11
2,0,268,20,121,1037,0
2,0,145,1,0,126,0
2,0,145,1,0,126,0
2,0,145,1,0,126,0
2,0,145,1,0,126,0
2,16,60,0,128,243,0
2,0,9,1740,586,12306,0
2,16,917,1,93,26,0
2,16,4937,25,86,2036,0
2,1,275,6,73,773,0
2,0,42,88,185,9667,0
2,0,676,198,143,8567,1
2,1,145,1,0,126,0
2,0,937,119,4041,10346,0
2,0,129,3,92,769,0
2,0,13,202,116,22943,0
2,39,521,1,206,1938,0
2,39,2276,53,99,9181,0
2,0,0,82,10,506399,0
2,0,0,117,56,394711,0
2,0,42,88,185,9667,0
2,1,53211,270,827,73035,0
2,0,1922,27,47,4830,2
2,0,840,17,7,5526,0
2,0,131,154,21167,62502,0
2,1,6580,122,2219,11004,2
2,0,131,154,21167,62502,0
2,0,415,3,947,1575,0
2,0,0,5,9,264186,0
2,0,131,154,21167,62502,0
2,0,0,11,104,3702,0
2,0,131,154,21167,62502,1
2,0,102,1,17,1358,0
2,0,102,1,17,1358,0
2,0,131,154,21167,62502,0
2,0,131,154,21167,62502,0
2,0,0,21,23,70497,0
2,0,131,154,21167,62502,0
2,0,131,154,21167,62502,0
2,0,131,154,21167,62502,0
2,0,131,154,21167,62502,0
2,0,131,154,21167,62502,0
2,0,131,154,21167,62502,0
2,0,131,154,21167,62502,0
2,1,454,43,1236,9497,0
2,0,0,29,0,129536,0
2,0,0,9,53,13080,0
2,0,42,88,185,9667,0
2,0,516,244,8607,287910,0
2,0,0,154,0,217173,0
2,0,16,3323,35,488347,0
2,0,37,18,108,6323,1
2,1,184,30,84,19402,0
2,1,4,0,20,116,0
2,0,11811,26,112,10840,4
2,0,516,244,8607,287910,0
2,9,0,192,1989,22766,0
2,9,0,106,1953,16432,0
2,9,0,180,2008,22485,0
2,0,267,1519,15372,82056,0
2,0,267,1519,15372,82056,0
2,0,7,80,1594,10417,0
2,0,1943,8,4,9977,0
2,12,558,15,4,2544,0
2,12,18,35,2,751,0
2,0,0,180,6,396924,0
2,12,139,0,3,733,0
2,12,335,9,5,494,0
2,12,83,43,5290,247,0
2,12,186,6,3,815,0
2,12,1,0,0,48,6
2,0,21,2,196,177,0
2,0,0,0,0,22,0
2,1,9321,15,200,9714,0
2,0,7,80,1594,10417,0
2,1,12949,183,761,128378,2
2,0,0,0,0,23,0
2,1,73,2,182,9120,0
2,0,1896,586,15694,35049,1
2,0,0,40,1314,10666,0
2,0,0,154,0,217173,0
